timestamp,pm2_5,pm10,no2,co,o3,so2,temp,humidity,aqi
2025-11-16 20:56:16+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.97,70,4
2025-11-16 20:58:18+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.97,70,4
2025-11-16 21:00:20+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.97,70,4
2025-11-16 21:02:21+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,70,4
2025-11-16 21:04:23+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,70,4
2025-11-16 21:06:24+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,70,4
2025-11-16 21:08:26+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,70,4
2025-11-16 21:10:27+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,70,4
2025-11-16 21:12:29+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,70,4
2025-11-16 21:14:31+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,70,4
2025-11-16 21:16:33+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,70,4
2025-11-16 21:18:36+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,70,4
2025-11-16 21:20:38+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,70,4
2025-11-16 21:22:40+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,70,4
2025-11-16 21:24:41+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,71,4
2025-11-16 21:26:43+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,71,4
2025-11-16 21:28:44+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,71,4
2025-11-16 21:30:45+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,71,4
2025-11-16 21:32:47+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,71,4
2025-11-16 21:34:48+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.98,71,4
2025-11-16 21:36:49+0700,61.47,68.07,5.78,328.87,28.81,2.33,23.97,71,4
2025-11-16 21:38:51+0700,62.16,69.24,5.46,340.28,23.95,2,23.97,71,4
2025-11-16 21:40:53+0700,62.16,69.24,5.46,340.28,23.95,2,23.97,71,4
2025-11-16 21:42:54+0700,62.16,69.24,5.46,340.28,23.95,2,23.97,71,4
2025-11-16 21:44:56+0700,62.16,69.24,5.46,340.28,23.95,2,23.97,71,4
2025-11-16 21:46:57+0700,62.16,69.24,5.46,340.28,23.95,2,23.97,71,4
2025-11-16 21:49:00+0700,62.16,69.24,5.46,340.28,23.95,2,23.97,71,4
2025-11-16 21:51:01+0700,62.16,69.24,5.46,340.28,23.95,2,23.97,71,4
2025-11-16 21:53:02+0700,62.16,69.24,5.46,340.28,23.95,2,23.97,71,4
2025-11-16 21:55:03+0700,62.16,69.24,5.46,340.28,23.95,2,23.97,71,4
2025-11-16 21:57:05+0700,62.16,69.24,5.46,340.28,23.95,2,23.98,71,4
2025-11-16 21:59:06+0700,62.16,69.24,5.46,340.28,23.95,2,23.98,71,4
2025-11-16 22:01:08+0700,62.16,69.24,5.46,340.28,23.95,2,23.98,71,4
2025-11-16 22:03:09+0700,62.16,69.24,5.46,340.28,23.95,2,23.98,71,4
2025-11-16 22:05:11+0700,62.16,69.24,5.46,340.28,23.95,2,23.98,71,4
2025-11-16 22:07:13+0700,62.16,69.24,5.46,340.28,23.95,2,23.98,71,4
2025-11-16 22:09:16+0700,62.16,69.24,5.46,340.28,23.95,2,23.98,71,4
2025-11-16 22:11:18+0700,62.16,69.24,5.46,340.28,23.95,2,23.98,71,4
2025-11-16 22:13:19+0700,62.16,69.24,5.46,340.28,23.95,2,23.98,71,4
2025-11-16 22:15:21+0700,62.16,69.24,5.46,340.28,23.95,2,23.98,71,4
2025-11-16 22:17:22+0700,62.16,69.24,5.46,340.28,23.95,2,22.98,71,4
2025-11-16 22:19:24+0700,62.16,69.24,5.46,340.28,23.95,2,22.98,71,4
2025-11-16 22:21:26+0700,62.16,69.24,5.46,340.28,23.95,2,22.98,71,4
2025-11-16 22:23:27+0700,62.16,69.24,5.46,340.28,23.95,2,22.98,71,4
2025-11-16 22:25:29+0700,62.16,69.24,5.46,340.28,23.95,2,22.98,71,4
2025-11-16 22:27:30+0700,62.16,69.24,5.46,340.28,23.95,2,22.98,71,4
2025-11-16 22:29:32+0700,62.16,69.24,5.46,340.28,23.95,2,22.98,71,4
2025-11-16 22:31:34+0700,62.16,69.24,5.46,340.28,23.95,2,22.98,71,4
2025-11-16 22:33:35+0700,62.16,69.24,5.46,340.28,23.95,2,22.97,71,4
2025-11-16 22:35:37+0700,62.16,69.24,5.46,340.28,23.95,2,22.98,71,4
2025-11-16 22:37:39+0700,62.16,69.24,5.46,340.28,23.95,2,22.98,71,4
2025-11-16 22:39:40+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 22:41:42+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 22:43:43+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 22:45:45+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.96,72,4
2025-11-16 22:47:46+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.96,72,4
2025-11-16 22:49:48+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.96,72,4
2025-11-16 22:51:49+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.96,72,4
2025-11-16 22:53:50+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.96,72,4
2025-11-16 22:55:51+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,72,4
2025-11-16 22:57:52+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,72,4
2025-11-16 22:59:53+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,72,4
2025-11-16 23:01:55+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,72,4
2025-11-16 23:03:56+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 23:05:57+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 23:07:58+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 23:10:00+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 23:12:01+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 23:14:02+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 23:16:03+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 23:18:04+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 23:20:06+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 23:22:07+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 23:24:08+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 23:26:09+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 23:28:10+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 23:30:12+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.98,71,4
2025-11-16 23:32:13+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.97,71,4
2025-11-16 23:34:14+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.96,72,4
2025-11-16 23:36:15+0700,62.01,69.08,4.89,341.29,20.49,1.72,22.98,71,4
2025-11-16 23:38:16+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.98,71,4
2025-11-16 23:40:18+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.98,72,4
2025-11-16 23:42:19+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.98,72,4
2025-11-16 23:44:20+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.98,72,4
2025-11-16 23:46:22+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.98,72,4
2025-11-16 23:48:25+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.98,72,4
2025-11-16 23:50:26+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.98,72,4
2025-11-16 23:52:27+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.98,72,4
2025-11-16 23:54:28+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.98,72,4
2025-11-16 23:56:30+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.98,72,4
2025-11-16 23:58:31+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.98,72,4
2025-11-17 00:00:32+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.98,72,4
2025-11-17 00:02:33+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.96,72,4
2025-11-17 00:04:34+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.96,72,4
2025-11-17 00:06:35+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.97,72,4
2025-11-17 00:08:37+0700,61.73,68.38,4.36,336.32,18.97,1.5,22.97,72,4
2025-11-17 18:14:52+0700,97.43,102.79,9.22,421.84,58.77,6.33,23.97,84,5
2025-11-17 18:16:54+0700,97.43,102.79,9.22,421.84,58.77,6.33,23.97,84,5
2025-11-17 18:18:56+0700,97.43,102.79,9.22,421.84,58.77,6.33,23.97,84,5
2025-11-17 18:20:57+0700,97.43,102.79,9.22,421.84,58.77,6.33,23.97,84,5
2025-11-17 18:22:59+0700,97.43,102.79,9.22,421.84,58.77,6.33,23.98,84,5
2025-11-17 18:25:00+0700,97.43,102.79,9.22,421.84,58.77,6.33,23.98,84,5
2025-11-17 18:27:02+0700,97.43,102.79,9.22,421.84,58.77,6.33,23.98,84,5
2025-11-17 18:29:03+0700,97.43,102.79,9.22,421.84,58.77,6.33,23.98,84,5
2025-11-17 18:31:05+0700,97.43,102.79,9.22,421.84,58.77,6.33,23.98,84,5
2025-11-17 18:33:06+0700,99.67,105.72,9.29,447.01,44.94,5.57,23.98,84,5
2025-11-17 18:35:08+0700,97.43,102.79,9.22,421.84,58.77,6.33,23.98,84,5
2025-11-17 18:37:09+0700,97.43,102.79,9.22,421.84,58.77,6.33,23.98,83,5
2025-11-17 18:39:11+0700,99.67,105.72,9.29,447.01,44.94,5.57,23.98,83,5
2025-11-17 18:41:12+0700,99.67,105.72,9.29,447.01,44.94,5.57,23.98,83,5
2025-11-17 18:43:14+0700,99.67,105.72,9.29,447.01,44.94,5.57,23.98,83,5
2025-11-17 18:45:15+0700,99.67,105.72,9.29,447.01,44.94,5.57,23.98,83,5
2025-11-17 18:47:17+0700,99.67,105.72,9.29,447.01,44.94,5.57,22.98,83,5
2025-11-17 18:49:19+0700,99.67,105.72,9.29,447.01,44.94,5.57,22.98,83,5
2025-11-17 18:51:21+0700,99.67,105.72,9.29,447.01,44.94,5.57,22.98,83,5
2025-11-17 18:53:22+0700,99.67,105.72,9.29,447.01,44.94,5.57,22.98,83,5
2025-11-17 18:55:23+0700,99.67,105.72,9.29,447.01,44.94,5.57,22.98,83,5
2025-11-17 18:57:25+0700,99.67,105.72,9.29,447.01,44.94,5.57,22.98,83,5
2025-11-17 18:59:27+0700,99.67,105.72,9.29,447.01,44.94,5.57,22.98,83,5
2025-11-17 19:01:28+0700,99.67,105.72,9.29,447.01,44.94,5.57,22.98,83,5
2025-11-17 19:03:30+0700,99.67,105.72,9.29,447.01,44.94,5.57,22.97,83,5
2025-11-17 19:43:43+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.98,83,5
2025-11-17 19:45:44+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.98,83,5
2025-11-17 19:47:46+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.98,83,5
2025-11-17 19:49:47+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.98,83,5
2025-11-17 19:51:48+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.98,83,5
2025-11-17 19:53:49+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.98,83,5
2025-11-17 19:55:50+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.98,83,5
2025-11-17 19:57:51+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.98,83,5
2025-11-17 19:59:52+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.98,83,5
2025-11-17 20:01:54+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.98,83,5
2025-11-17 20:03:55+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.98,88,5
2025-11-17 20:05:57+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.98,88,5
2025-11-17 20:07:59+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.98,88,5
2025-11-17 20:10:01+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.98,88,5
2025-11-17 20:12:02+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.96,87,5
2025-11-17 20:14:03+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.96,87,5
2025-11-17 20:16:05+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.96,87,5
2025-11-17 20:18:06+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.96,87,5
2025-11-17 20:20:07+0700,101.54,108.16,9.34,468.11,37.01,5.45,22.98,86,5
2025-11-17 20:22:08+0700,84.25,87.46,8.81,445.62,27.41,5.71,22.98,86,5
2025-11-17 20:24:09+0700,84.25,87.46,8.81,445.62,27.41,5.71,22.98,86,5
2025-11-17 20:26:11+0700,84.25,87.46,8.81,445.62,27.41,5.71,22.98,86,5
2025-11-17 20:28:12+0700,84.25,87.46,8.81,445.62,27.41,5.71,22.98,86,5
2025-11-17 20:30:13+0700,84.25,87.46,8.81,445.62,27.41,5.71,22.98,86,5
2025-11-17 20:32:14+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 20:34:16+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 20:36:17+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.97,86,5
2025-11-17 20:38:18+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.97,86,5
2025-11-17 20:40:20+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.97,86,5
2025-11-17 20:42:21+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 20:44:22+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 20:46:23+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 20:48:26+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 20:50:27+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 20:52:29+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 20:54:30+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 20:56:31+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.97,86,5
2025-11-17 20:58:33+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 21:00:34+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 21:02:35+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 21:04:37+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.97,86,5
2025-11-17 21:06:39+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.97,86,5
2025-11-17 21:08:40+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.97,86,5
2025-11-17 21:10:42+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.97,86,5
2025-11-17 21:12:43+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.97,86,5
2025-11-17 21:14:45+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 21:16:46+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 21:18:47+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 21:20:49+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 21:22:49+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.97,86,5
2025-11-17 21:24:51+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.97,86,5
2025-11-17 21:26:53+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.97,86,5
2025-11-17 21:28:54+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 21:30:55+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 21:32:57+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 21:34:58+0700,83.96,87.11,8.49,456.48,23.92,5.11,22.98,86,5
2025-11-17 21:37:01+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,86,5
2025-11-17 21:39:01+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,86,5
2025-11-17 21:41:02+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,86,5
2025-11-17 21:43:03+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,86,5
2025-11-17 21:45:04+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,86,5
2025-11-17 21:47:05+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,86,5
2025-11-17 21:49:07+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,86,5
2025-11-17 21:51:07+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 21:53:08+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 21:55:09+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 21:57:10+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 21:59:11+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:01:12+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:03:13+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:05:14+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:07:15+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:09:17+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:11:18+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:13:18+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:15:19+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:17:20+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:19:21+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:21:22+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:23:24+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:25:24+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:27:25+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:29:26+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:31:27+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,85,5
2025-11-17 22:33:28+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,88,5
2025-11-17 22:35:29+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,88,5
2025-11-17 22:37:30+0700,83.14,86.14,7.97,461.54,21.61,4.57,22.98,88,5
2025-11-17 22:39:31+0700,81.77,84.43,7.28,454.79,20.51,3.83,22.98,88,5
2025-11-18 12:22:22+0700,54.21,55.15,9.07,478.87,34.79,3.5,19.97,88,4
2025-11-18 12:24:24+0700,54.21,55.15,9.07,478.87,34.79,3.5,19.97,88,4
2025-11-18 12:26:26+0700,54.21,55.15,9.07,478.87,34.79,3.5,19.98,88,4
2025-11-18 12:28:28+0700,54.21,55.15,9.07,478.87,34.79,3.5,19.98,88,4
2025-11-18 12:30:29+0700,54.21,55.15,9.07,478.87,34.79,3.5,19.98,88,4
2025-11-18 12:32:30+0700,54.21,55.15,9.07,478.87,34.79,3.5,19.98,88,4
2025-11-18 12:34:32+0700,54.21,55.15,9.07,478.87,34.79,3.5,19.98,88,4
2025-11-18 12:36:33+0700,54.21,55.15,9.07,478.87,34.79,3.5,19.98,87,4
2025-11-18 12:38:34+0700,44.46,45.3,9.05,451.73,34.7,3.31,19.98,87,3
2025-11-18 12:40:35+0700,44.46,45.3,9.05,451.73,34.7,3.31,19.98,87,3
2025-11-18 12:42:36+0700,44.46,45.3,9.05,451.73,34.7,3.31,19.98,87,3
2025-11-18 12:44:37+0700,44.46,45.3,9.05,451.73,34.7,3.31,19.98,87,3
2025-11-18 12:46:38+0700,44.46,45.3,9.05,451.73,34.7,3.31,18.98,87,3
2025-11-18 12:48:39+0700,44.46,45.3,9.05,451.73,34.7,3.31,18.98,87,3
2025-11-18 12:50:40+0700,44.46,45.3,9.05,451.73,34.7,3.31,18.98,87,3
2025-11-18 12:52:41+0700,44.46,45.3,9.05,451.73,34.7,3.31,18.98,87,3
2025-11-18 12:54:42+0700,44.46,45.3,9.05,451.73,34.7,3.31,18.97,87,3
2025-11-18 12:56:44+0700,44.46,45.3,9.05,451.73,34.7,3.31,18.97,87,3
2025-11-18 12:58:44+0700,44.46,45.3,9.05,451.73,34.7,3.31,18.97,87,3
2025-11-18 13:00:46+0700,44.46,45.3,9.05,451.73,34.7,3.31,18.97,87,3
2025-11-18 13:04:48+0700,44.46,45.3,9.05,451.73,34.7,3.31,18.98,87,3
2025-11-18 13:06:50+0700,44.46,45.3,9.05,451.73,34.7,3.31,18.98,87,3
2025-11-18 13:08:51+0700,44.46,45.3,9.05,451.73,34.7,3.31,18.97,87,3
2025-11-18 13:10:53+0700,44.46,45.3,9.05,451.73,34.7,3.31,18.97,87,3
2025-11-18 13:12:54+0700,44.46,45.3,9.05,451.73,34.7,3.31,18.97,87,3
2025-11-18 13:14:55+0700,44.46,45.3,9.05,451.73,34.7,3.31,18.97,87,3
2025-11-18 13:16:57+0700,44.46,45.3,9.05,451.73,34.7,3.31,18.97,87,3
2025-11-18 13:18:58+0700,44.46,45.3,9.05,451.73,34.7,3.31,17.97,87,3
2025-11-18 13:21:00+0700,44.46,45.3,9.05,451.73,34.7,3.31,17.97,87,3
2025-11-18 13:23:01+0700,44.46,45.3,9.05,451.73,34.7,3.31,17.97,87,3
2025-11-18 13:25:02+0700,44.46,45.3,9.05,451.73,34.7,3.31,17.97,87,3
2025-11-18 13:27:03+0700,44.46,45.3,9.05,451.73,34.7,3.31,17.97,87,3
2025-11-18 13:29:05+0700,44.46,45.3,9.05,451.73,34.7,3.31,17.97,87,3
2025-11-18 13:31:06+0700,44.46,45.3,9.05,451.73,34.7,3.31,17.97,87,3
2025-11-18 13:33:08+0700,44.46,45.3,9.05,451.73,34.7,3.31,17.97,87,3
2025-11-18 13:35:09+0700,44.46,45.3,9.05,451.73,34.7,3.31,17.98,87,3
2025-11-18 13:37:11+0700,44.46,45.3,9.05,451.73,34.7,3.31,17.98,86,3
2025-11-18 13:39:12+0700,36.8,37.57,8.9,425.96,34.92,2.96,17.98,86,3
2025-11-18 13:41:14+0700,36.8,37.57,8.9,425.96,34.92,2.96,17.98,86,3
2025-11-18 13:43:16+0700,36.8,37.57,8.9,425.96,34.92,2.96,17.98,86,3
2025-11-18 13:45:17+0700,36.8,37.57,8.9,425.96,34.92,2.96,17.97,86,3
2025-11-18 13:47:19+0700,36.8,37.57,8.9,425.96,34.92,2.96,17.97,86,3
2025-11-18 13:49:20+0700,36.8,37.57,8.9,425.96,34.92,2.96,17.97,86,3
2025-11-18 13:51:22+0700,36.8,37.57,8.9,425.96,34.92,2.96,17.97,86,3
2025-11-18 13:53:24+0700,36.8,37.57,8.9,425.96,34.92,2.96,17.97,86,3
2025-11-18 13:55:25+0700,36.8,37.57,8.9,425.96,34.92,2.96,17.97,86,3
2025-11-18 13:57:26+0700,36.8,37.57,8.9,425.96,34.92,2.96,17.97,86,3
2025-11-18 13:59:28+0700,36.8,37.57,8.9,425.96,34.92,2.96,17.97,86,3
2025-11-18 14:01:29+0700,36.8,37.57,8.9,425.96,34.92,2.96,17.97,86,3
2025-11-18 14:03:31+0700,36.8,37.57,8.9,425.96,34.92,2.96,17.97,86,3
2025-11-18 14:05:32+0700,36.8,37.57,8.9,425.96,34.92,2.96,17.97,86,3
2025-11-18 14:07:34+0700,36.8,37.57,8.9,425.96,34.92,2.96,17.97,86,3
2025-11-18 14:09:35+0700,36.8,37.57,8.9,425.96,34.92,2.96,17.97,86,3
2025-11-18 14:11:36+0700,36.8,37.57,8.9,425.96,34.92,2.96,16.98,86,3
2025-11-18 14:13:38+0700,36.8,37.57,8.9,425.96,34.92,2.96,16.98,86,3
2025-11-18 14:15:39+0700,36.8,37.57,8.9,425.96,34.92,2.96,16.98,86,3
2025-11-18 14:17:41+0700,36.8,37.57,8.9,425.96,34.92,2.96,16.97,86,3
2025-11-18 14:19:42+0700,36.8,37.57,8.9,425.96,34.92,2.96,16.97,86,3
2025-11-18 14:21:44+0700,36.8,37.57,8.9,425.96,34.92,2.96,16.97,86,3
2025-11-18 14:23:45+0700,36.8,37.57,8.9,425.96,34.92,2.96,16.97,86,3
2025-11-18 14:25:47+0700,36.8,37.57,8.9,425.96,34.92,2.96,16.97,86,3
2025-11-18 14:27:49+0700,36.8,37.57,8.9,425.96,34.92,2.96,16.97,86,3
2025-11-18 14:29:51+0700,36.8,37.57,8.9,425.96,34.92,2.96,16.97,86,3
2025-11-18 14:31:52+0700,36.8,37.57,8.9,425.96,34.92,2.96,16.97,86,3
2025-11-18 14:33:54+0700,36.8,37.57,8.9,425.96,34.92,2.96,16.97,86,3
2025-11-18 14:35:55+0700,36.8,37.57,8.9,425.96,34.92,2.96,16.97,86,3
2025-11-18 14:37:57+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.98,85,3
2025-11-18 14:39:59+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.98,85,3
2025-11-18 14:42:00+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.98,85,3
2025-11-18 14:44:02+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.98,85,3
2025-11-18 14:46:03+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.98,85,3
2025-11-18 14:48:05+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.98,85,3
2025-11-18 14:50:07+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.98,85,3
2025-11-18 14:52:08+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.98,85,3
2025-11-18 14:54:10+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.98,85,3
2025-11-18 14:56:12+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.97,85,3
2025-11-18 14:58:13+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.97,85,3
2025-11-18 15:00:15+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.97,85,3
2025-11-18 15:02:16+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.97,85,3
2025-11-18 15:04:17+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.97,85,3
2025-11-18 15:06:19+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.98,85,3
2025-11-18 15:08:20+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.97,85,3
2025-11-18 15:10:21+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.97,85,3
